finn_id,title,url,location,city,dealer_name,is_dealer,region,price_cleaned,year_cleaned,mileage_cleaned,battery_capacity_cleaned,effect_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,first_seen_date,last_seen_date,status,car_make,car_model
450411430,Nissan Leaf,https://www.finn.no/mobility/item/450411430,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1.0,Oslo/Akershus,269000.0,2024.0,20818.0,59.0,218.0,395.0,23.8,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450275517,Nissan Leaf,https://www.finn.no/mobility/item/450275517,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1.0,Oslo/Akershus,172900.0,2022.0,19889.0,39.0,150.0,285.0,9.233333333333333,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450141287,Nissan Leaf,https://www.finn.no/mobility/item/450141287,Tønsberg ∙ Car4Sale AS,Tønsberg,Car4Sale AS,1.0,Vestfold/Telemark,189900.0,2022.0,97500.0,62.0,218.0,385.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450069228,Nissan Leaf,https://www.finn.no/mobility/item/450069228,Oslo,Oslo,,0.0,Oslo/Akershus,184532.0,2022.0,22000.0,39.0,150.0,270.0,8.366666666666667,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
444717268,Nissan Leaf,https://www.finn.no/mobility/item/444717268,Tønsberg,Tønsberg,,0.0,Vestfold/Telemark,134532.0,2021.0,158000.0,62.0,218.0,385.0,19.966666666666665,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
375660307,Nissan Leaf,https://www.finn.no/mobility/item/375660307,Holmestrand,Holmestrand,,0.0,Vestfold/Telemark,90305.0,2018.0,162000.0,40.0,150.0,270.0,0.8,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449518725,Nissan Leaf,https://www.finn.no/mobility/item/449518725,Oslo ∙ Oslo Bilsenter AS,Oslo,Oslo Bilsenter AS,1.0,Oslo/Akershus,238000.0,2024.0,19000.0,40.0,150.0,278.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449344088,Nissan Leaf,https://www.finn.no/mobility/item/449344088,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1.0,Oslo/Akershus,218900.0,2024.0,20269.0,39.0,150.0,278.0,25.133333333333333,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
444288427,Nissan Leaf,https://www.finn.no/mobility/item/444288427,Oslo,Oslo,,0.0,Oslo/Akershus,199900.0,2022.0,51000.0,62.0,215.0,385.0,3.466666666666667,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449156626,Nissan Leaf,https://www.finn.no/mobility/item/449156626,Oslo,Oslo,,0.0,Oslo/Akershus,39982.0,2015.0,137885.0,24.0,109.0,270.0,8.933333333333334,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448810598,Nissan Leaf,https://www.finn.no/mobility/item/448810598,Sandefjord,Sandefjord,,0.0,Vestfold/Telemark,145000.0,2018.0,42500.0,40.0,150.0,270.0,2.8,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448950023,Nissan Leaf,https://www.finn.no/mobility/item/448950023,Holmestrand,Holmestrand,,0.0,Vestfold/Telemark,169532.0,2020.0,53714.0,62.0,215.0,385.0,6.7,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448710392,Nissan Leaf,https://www.finn.no/mobility/item/448710392,Oslo,Oslo,,0.0,Oslo/Akershus,95000.0,2018.0,110000.0,40.0,150.0,270.0,3.933333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Solgt/Inaktiv,Nissan,Leaf
448810420,Nissan Leaf,https://www.finn.no/mobility/item/448810420,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1.0,Oslo/Akershus,198900.0,2022.0,33871.0,39.0,150.0,278.0,10.033333333333331,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
435277285,Nissan Leaf,https://www.finn.no/mobility/item/435277285,Oslo,Oslo,,0.0,Oslo/Akershus,175000.0,2019.0,79274.0,62.0,215.0,385.0,17.133333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448370837,Nissan Leaf,https://www.finn.no/mobility/item/448370837,Holmestrand ∙ Toppen Bil AS,Holmestrand,Toppen Bil AS,1.0,Vestfold/Telemark,159000.0,2020.0,29000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448261467,Nissan Leaf,https://www.finn.no/mobility/item/448261467,Oslo ∙ Pro Bilsalg AS,Oslo,Pro Bilsalg AS,1.0,Oslo/Akershus,128900.0,2018.0,77000.0,40.0,150.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448213637,Nissan Leaf,https://www.finn.no/mobility/item/448213637,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1.0,Oslo/Akershus,228900.0,2024.0,17869.0,39.0,150.0,278.0,28.4,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
448115893,Nissan Leaf,https://www.finn.no/mobility/item/448115893,Oslo ∙ A AUTO AS,Oslo,A AUTO AS,1.0,Oslo/Akershus,94990.0,2018.0,151000.0,40.0,150.0,270.0,12.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447754681,Nissan Leaf,https://www.finn.no/mobility/item/447754681,Oslo,Oslo,,0.0,Oslo/Akershus,79532.0,2018.0,203669.0,40.0,150.0,270.0,19.366666666666667,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447680388,Nissan Leaf,https://www.finn.no/mobility/item/447680388,Oslo ∙ Bruktbil Senteret AS,Oslo,Bruktbil Senteret AS,1.0,Oslo/Akershus,38942.0,2014.0,173000.0,24.0,109.0,160.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447348827,Nissan Leaf,https://www.finn.no/mobility/item/447348827,Oslo ∙ RSA BIL Oslo,Oslo,RSA BIL Oslo,1.0,Oslo/Akershus,214900.0,2022.0,43508.0,62.0,217.0,385.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
436036800,Nissan Leaf,https://www.finn.no/mobility/item/436036800,Tolvsrød,Tolvsrød,,0.0,Vestfold/Telemark,179000.0,2021.0,43000.0,62.0,215.0,385.0,12.566666666666666,4.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447134279,Nissan Leaf,https://www.finn.no/mobility/item/447134279,Revetal ∙ Ramnes Bil AS,Revetal,Ramnes Bil AS,1.0,Vestfold/Telemark,139532.0,2022.0,50500.0,40.0,150.0,270.0,22.166666666666668,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447109187,Nissan Leaf,https://www.finn.no/mobility/item/447109187,Oslo ∙ Oslo Bilsenter AS,Oslo,Oslo Bilsenter AS,1.0,Oslo/Akershus,178000.0,2021.0,80000.0,62.0,218.0,385.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
445444718,Nissan Leaf,https://www.finn.no/mobility/item/445444718,Larvik,Larvik,,0.0,Vestfold/Telemark,28942.0,2013.0,89206.0,24.0,109.0,270.0,16.4,7.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
446183506,Nissan Leaf,https://www.finn.no/mobility/item/446183506,Oslo ∙ AUTOLUX BILSENTER AS,Oslo,AUTOLUX BILSENTER AS,1.0,Oslo/Akershus,25000.0,2013.0,77700.0,40.0,109.0,270.0,6.766666666666667,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
445249859,Nissan Leaf,https://www.finn.no/mobility/item/445249859,Sem ∙ Mobile Jarlsberg AS,Sem,Mobile Jarlsberg AS,1.0,Vestfold/Telemark,209000.0,2022.0,40368.0,39.0,150.0,278.0,9.333333333333334,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
445214337,Nissan Leaf,https://www.finn.no/mobility/item/445214337,Sem ∙ Mobile Jarlsberg AS,Sem,Mobile Jarlsberg AS,1.0,Vestfold/Telemark,209000.0,2022.0,43997.0,39.0,150.0,278.0,9.233333333333333,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
445131951,Nissan Leaf,https://www.finn.no/mobility/item/445131951,Oslo ∙ Oslo Varebil Spesialisten AS,Oslo,Oslo Varebil Spesialisten AS,1.0,Oslo/Akershus,39500.0,2014.0,90455.0,40.0,109.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
444946803,Nissan Leaf,https://www.finn.no/mobility/item/444946803,Oslo ∙ Bilforhandler1 AS,Oslo,Bilforhandler1 AS,1.0,Oslo/Akershus,165900.0,2019.0,95070.0,40.0,218.0,385.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
443671911,Nissan Leaf,https://www.finn.no/mobility/item/443671911,Oslo ∙ Mobile Skøyen AS,Oslo,Mobile Skøyen AS,1.0,Oslo/Akershus,173800.0,2022.0,25386.0,39.0,150.0,285.0,9.233333333333333,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
441264291,Nissan Leaf,https://www.finn.no/mobility/item/441264291,Oslo ∙ BROEN BIL AS,Oslo,BROEN BIL AS,1.0,Oslo/Akershus,63900.0,2013.0,37000.0,24.0,109.0,150.0,15.733333333333333,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Solgt/Inaktiv,Nissan,Leaf
442231120,Nissan Leaf,https://www.finn.no/mobility/item/442231120,Sandefjord ∙ Finstad Bil AS,Sandefjord,Finstad Bil AS,1.0,Vestfold/Telemark,139000.0,2020.0,105279.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
441973198,Nissan Leaf,https://www.finn.no/mobility/item/441973198,Tønsberg ∙ Autospesialisten Tønsberg AS,Tønsberg,Autospesialisten Tønsberg AS,1.0,Vestfold/Telemark,159000.0,2020.0,59500.0,40.0,150.0,270.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
441717379,Nissan Leaf,https://www.finn.no/mobility/item/441717379,Holmestrand ∙ NORDIC BIL AS,Holmestrand,NORDIC BIL AS,1.0,Vestfold/Telemark,119900.0,2018.0,69000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
440377288,Nissan Leaf,https://www.finn.no/mobility/item/440377288,Oslo ∙ Oslo Varebil Spesialisten AS,Oslo,Oslo Varebil Spesialisten AS,1.0,Oslo/Akershus,37000.0,2014.0,223000.0,40.0,109.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
437981303,Nissan Leaf,https://www.finn.no/mobility/item/437981303,Sandefjord ∙ Øyans Bil Sandefjord AS,Sandefjord,Øyans Bil Sandefjord AS,1.0,Vestfold/Telemark,199900.0,2022.0,60000.0,59.0,217.0,385.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452694919,Nissan Leaf,https://www.finn.no/mobility/item/452694919,Oslo,Oslo,,0.0,Oslo/Akershus,79532.0,2017.0,86000.0,30.0,109.0,190.0,13.866666666666667,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450382567,Nissan Leaf,https://www.finn.no/mobility/item/450382567,Oslo,Oslo,,0.0,Oslo/Akershus,210000.0,2023.0,70393.0,59.0,218.0,385.0,21.933333333333334,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453299471,Nissan Leaf,https://www.finn.no/mobility/item/453299471,Oslo,Oslo,,0.0,Oslo/Akershus,133532.0,2018.0,80523.0,40.0,150.0,270.0,24.166666666666668,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453270701,Nissan Leaf,https://www.finn.no/mobility/item/453270701,Oslo,Oslo,,0.0,Oslo/Akershus,79000.0,2017.0,79500.0,30.0,109.0,250.0,14.066666666666666,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
308692366,Nissan Leaf,https://www.finn.no/mobility/item/308692366,Oslo,Oslo,,0.0,Oslo/Akershus,138000.0,2019.0,45265.0,40.0,150.0,270.0,18.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453090718,Nissan Leaf,https://www.finn.no/mobility/item/453090718,Sandefjord,Sandefjord,,0.0,Vestfold/Telemark,124532.0,2018.0,77145.0,40.0,150.0,250.0,23.633333333333333,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450996044,Nissan Leaf,https://www.finn.no/mobility/item/450996044,Sandefjord ∙ GreenDrive,Sandefjord,GreenDrive,1.0,Vestfold/Telemark,69000.0,2016.0,96400.0,30.0,109.0,250.0,21.23333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451046761,Nissan Leaf,https://www.finn.no/mobility/item/451046761,Oslo,Oslo,,0.0,Oslo/Akershus,99532.0,2018.0,86000.0,40.0,150.0,270.0,7.0,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
433308570,Nissan Leaf,https://www.finn.no/mobility/item/433308570,Oslo ∙ DRIVEMAC AS,Oslo,DRIVEMAC AS,1.0,Oslo/Akershus,139990.0,2019.0,54800.0,40.0,150.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
424551740,Nissan Leaf,https://www.finn.no/mobility/item/424551740,Oslo ∙ Oslo Varebil Spesialisten AS,Oslo,Oslo Varebil Spesialisten AS,1.0,Oslo/Akershus,49000.0,2014.0,104000.0,40.0,109.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453445416,Nissan Leaf,https://www.finn.no/mobility/item/453445416,Sandnes ∙ Ålgårds Auto AS,Sandnes,Ålgårds Auto AS,1.0,Rogaland,209000.0,2023.0,25000.0,39.0,150.0,278.0,20.166666666666668,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453110097,Nissan Leaf,https://www.finn.no/mobility/item/453110097,Tananger,Tananger,,0.0,Rogaland,124532.0,2019.0,93600.0,40.0,150.0,270.0,15.666666666666666,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452692153,Nissan Leaf,https://www.finn.no/mobility/item/452692153,Kleppe,Kleppe,,0.0,Rogaland,34532.0,2015.0,191600.0,24.0,109.0,270.0,16.633333333333333,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Solgt/Inaktiv,Nissan,Leaf
453414947,Nissan Leaf,https://www.finn.no/mobility/item/453414947,Sandnes ∙ SANDNES BRUKTBIL AS,Sandnes,SANDNES BRUKTBIL AS,1.0,Rogaland,119000.0,2018.0,87000.0,40.0,150.0,270.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453403294,Nissan Leaf,https://www.finn.no/mobility/item/453403294,Sandnes ∙ CARSTORE STAVANGER,Sandnes,CARSTORE STAVANGER,1.0,Rogaland,129900.0,2018.0,76000.0,40.0,150.0,270.0,23.266666666666666,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453358218,Nissan Leaf,https://www.finn.no/mobility/item/453358218,Stavanger,Stavanger,,0.0,Rogaland,50942.0,2013.0,101600.0,40.0,109.0,138.0,14.066666666666666,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453311824,Nissan Leaf,https://www.finn.no/mobility/item/453311824,Ålgård,Ålgård,,0.0,Rogaland,21942.0,2013.0,187402.0,40.0,109.0,270.0,12.033333333333331,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
453232543,Nissan Leaf,https://www.finn.no/mobility/item/453232543,Randaberg,Randaberg,,0.0,Rogaland,38995.0,2014.0,108000.0,40.0,109.0,270.0,12.233333333333333,5.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452987687,Nissan Leaf,https://www.finn.no/mobility/item/452987687,Bryne ∙ ROGALAND BRUKTBIL,Bryne,ROGALAND BRUKTBIL,1.0,Rogaland,21942.0,2013.0,154475.0,40.0,109.0,100.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452943374,Nissan Leaf,https://www.finn.no/mobility/item/452943374,Haugesund,Haugesund,,0.0,Rogaland,61532.0,2015.0,97000.0,24.0,109.0,150.0,24.133333333333333,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452869681,Nissan Leaf,https://www.finn.no/mobility/item/452869681,Sandnes ∙ LOYAL AUTO AS,Sandnes,LOYAL AUTO AS,1.0,Rogaland,59000.0,2017.0,130000.0,40.0,109.0,200.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452803254,Nissan Leaf,https://www.finn.no/mobility/item/452803254,Haugesund ∙ Bilsenteret Haugesund AS,Haugesund,Bilsenteret Haugesund AS,1.0,Rogaland,149000.0,2019.0,57000.0,40.0,150.0,275.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
394784681,Nissan Leaf,https://www.finn.no/mobility/item/394784681,Stavanger ∙ MOTRUM AS,Stavanger,MOTRUM AS,1.0,Rogaland,59000.0,2013.0,120000.0,40.0,33.0,100.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452750335,Nissan Leaf,https://www.finn.no/mobility/item/452750335,Stavanger ∙ RS AUTO AS,Stavanger,RS AUTO AS,1.0,Rogaland,18942.0,2014.0,101000.0,24.0,109.0,270.0,-0.2,3.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452749952,Nissan Leaf,https://www.finn.no/mobility/item/452749952,Stavanger ∙ RS AUTO AS,Stavanger,RS AUTO AS,1.0,Rogaland,43000.0,2018.0,185000.0,40.0,150.0,270.0,0.9,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452696171,Nissan Leaf,https://www.finn.no/mobility/item/452696171,Sandnes ∙ Broom Bil AS,Sandnes,Broom Bil AS,1.0,Rogaland,69800.0,2017.0,103200.0,30.0,109.0,180.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452577174,Nissan Leaf,https://www.finn.no/mobility/item/452577174,Stavanger,Stavanger,,0.0,Rogaland,94999.0,2018.0,112800.0,40.0,150.0,270.0,6.3,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452599322,Nissan Leaf,https://www.finn.no/mobility/item/452599322,Haugesund ∙ BIL-KOMPANIET HAUGESUND AS,Haugesund,BIL-KOMPANIET HAUGESUND AS,1.0,Rogaland,129900.0,2019.0,91940.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452575568,Nissan Leaf,https://www.finn.no/mobility/item/452575568,Sandnes ∙ Ålgårds Auto AS,Sandnes,Ålgårds Auto AS,1.0,Rogaland,159000.0,2020.0,47500.0,40.0,150.0,270.0,-0.0333333333333333,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452503389,Nissan Leaf,https://www.finn.no/mobility/item/452503389,Sandnes ∙ dahl auto,Sandnes,dahl auto,1.0,Rogaland,147000.0,2021.0,63500.0,40.0,150.0,270.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452441357,Nissan Leaf,https://www.finn.no/mobility/item/452441357,Hundvåg,Hundvåg,,0.0,Rogaland,59532.0,2015.0,75000.0,40.0,109.0,270.0,23.166666666666668,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452413666,Nissan Leaf,https://www.finn.no/mobility/item/452413666,Sandnes ∙ MACK AUTO AS,Sandnes,MACK AUTO AS,1.0,Rogaland,119000.0,2018.0,99600.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
415626748,Nissan Leaf,https://www.finn.no/mobility/item/415626748,Sirevåg,Sirevåg,,0.0,Rogaland,134434.0,2020.0,102000.0,40.0,150.0,220.0,3.066666666666667,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452383261,Nissan Leaf,https://www.finn.no/mobility/item/452383261,Hjelmeland ∙ Car4Sale AS,Hjelmeland,Car4Sale AS,1.0,Rogaland,79990.0,2019.0,184000.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452257524,Nissan Leaf,https://www.finn.no/mobility/item/452257524,Stavanger,Stavanger,,0.0,Rogaland,69900.0,2015.0,61361.0,24.0,109.0,150.0,9.966666666666669,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452204780,Nissan Leaf,https://www.finn.no/mobility/item/452204780,Finnøy,Finnøy,,0.0,Rogaland,26942.0,2012.0,116252.0,24.0,109.0,270.0,21.6,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452087536,Nissan Leaf,https://www.finn.no/mobility/item/452087536,Nærbø,Nærbø,,0.0,Rogaland,59532.0,2017.0,175000.0,30.0,109.0,250.0,19.166666666666668,1.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452086099,Nissan Leaf,https://www.finn.no/mobility/item/452086099,Stavanger ∙ UNIBIL AS avd. Stavanger,Stavanger,UNIBIL AS avd. Stavanger,1.0,Rogaland,209000.0,2021.0,46800.0,40.0,218.0,385.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452079606,Nissan Leaf,https://www.finn.no/mobility/item/452079606,Stavanger ∙ UNIBIL AS avd. Stavanger,Stavanger,UNIBIL AS avd. Stavanger,1.0,Rogaland,35000.0,2014.0,164000.0,40.0,33.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452046194,Nissan Leaf,https://www.finn.no/mobility/item/452046194,Sandnes ∙ dahl auto,Sandnes,dahl auto,1.0,Rogaland,49000.0,2013.0,59000.0,24.0,109.0,160.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
452021209,Nissan Leaf,https://www.finn.no/mobility/item/452021209,Kopervik ∙ N-Auto,Kopervik,N-Auto,1.0,Rogaland,115900.0,2018.0,132000.0,40.0,150.0,270.0,12.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
447114835,Nissan Leaf,https://www.finn.no/mobility/item/447114835,Hundvåg,Hundvåg,,0.0,Rogaland,38442.0,2013.0,92000.0,24.0,109.0,270.0,8.933333333333334,5.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
441485000,Nissan Leaf,https://www.finn.no/mobility/item/441485000,Sola ∙ Messel Auto,Sola,Messel Auto,1.0,Rogaland,59000.0,2012.0,42500.0,24.0,109.0,160.0,16.233333333333334,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
449801341,Nissan Leaf,https://www.finn.no/mobility/item/449801341,Hafrsfjord,Hafrsfjord,,0.0,Rogaland,22942.0,2013.0,98000.0,40.0,109.0,270.0,12.933333333333334,4.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451951259,Nissan Leaf,https://www.finn.no/mobility/item/451951259,Skudeneshavn ∙ Syreveien Auto Bilsalg AS,Skudeneshavn,Syreveien Auto Bilsalg AS,1.0,Rogaland,129900.0,2019.0,117000.0,40.0,150.0,270.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451951026,Nissan Leaf,https://www.finn.no/mobility/item/451951026,Sandnes ∙ Auto V AS,Sandnes,Auto V AS,1.0,Rogaland,139900.0,2020.0,93800.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451919768,Nissan Leaf,https://www.finn.no/mobility/item/451919768,Sandnes ∙ SANDNES BRUKTBIL AS,Sandnes,SANDNES BRUKTBIL AS,1.0,Rogaland,109000.0,2018.0,91900.0,40.0,150.0,270.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451870560,Nissan Leaf,https://www.finn.no/mobility/item/451870560,Sandnes ∙ Rogaland Bilformidling AS,Sandnes,Rogaland Bilformidling AS,1.0,Rogaland,199000.0,2023.0,43800.0,40.0,150.0,278.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
450965957,Nissan Leaf,https://www.finn.no/mobility/item/450965957,Egersund,Egersund,,0.0,Rogaland,133532.0,2018.0,79000.0,40.0,150.0,270.0,6.0,2.0,0.0,0.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451816585,Nissan Leaf,https://www.finn.no/mobility/item/451816585,Sandnes ∙ ELBILHALLEN AS,Sandnes,ELBILHALLEN AS,1.0,Rogaland,69000.0,2015.0,78700.0,24.0,109.0,270.0,12.0,2.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
451760106,Nissan Leaf,https://www.finn.no/mobility/item/451760106,Stavanger ∙ Envy Auto AS,Stavanger,Envy Auto AS,1.0,Rogaland,119000.0,2018.0,111600.0,40.0,150.0,270.0,12.0,1.0,0.0,1.0,Ukjent,2026-03-03,2026-03-03,Aktiv,Nissan,Leaf
